,concept_diversity
404,16.957793831966555
405,15.538972644837772
406,15.137800505957827
407,14.905866508890435
408,15.677461980442734
409,13.869727812822344
410,13.35024240447546
411,15.871082102356072
412,15.557523963430688
413,15.715265615977833
414,16.86871278790678
415,17.38160048962154
416,16.39545310542889
417,17.921265293197813
418,16.24219494903568
419,15.987553651146277
420,15.325240758512097
421,14.924778742718605
422,16.66217866667516
423,16.998375956672227
424,15.194562435091832
425,14.078093726678896
426,16.179977043656525
427,16.14221726887637
428,13.236324266654949
429,16.488723263026905
430,17.128172879898766
431,16.854835292910565
432,13.959406817486505
433,16.83731399173854
434,15.384122227905689
435,17.88400822586146
436,13.66846364366346
437,13.954173025257528
438,15.743874696302145
439,14.585194614504545
440,18.13778505430368
441,15.833957169848022
442,13.817805304269193
443,15.174536365459623
444,16.913756793358424
445,17.62101517560349
446,12.260668361981924
447,15.743541333027132
448,18.141901337285383
449,13.35873175876056
450,15.035220265479522
451,15.184934361721057
452,14.873436825731218
453,16.93861654068356
454,13.225699659836616
455,16.72721812403427
456,16.768128497751714
457,16.445568110256662
458,16.185505601527748
459,16.752419791997568
460,17.787915370824805
461,17.09921872590125
462,17.662153666559128
463,15.578429372718912
464,17.354297715120023
465,12.009054396349368
466,18.13495271967113
467,16.7673816117945
468,14.296525719208692
469,16.51254205603086
470,15.760766555905764
471,15.626172003940429
472,16.717854820368036
473,16.49054519578429
474,17.63851212303261
475,16.028065265849317
476,17.929699647883563
477,15.657590100903937
478,16.505221769145656
479,13.613923396531078
480,15.929513392714318
481,12.93654578086765
482,17.286528153395206
483,17.652202561969645
484,15.660578047499554
485,15.652962541285616
486,16.882122786579902
487,17.665640207602717
488,16.32288382251838
489,16.33979084313995
490,14.824841150181197
491,10.98355591027338
492,17.411099712503933
493,16.719588787740264
494,14.407270182905805
495,17.729476445747537
496,14.52973930366237
497,16.259690203253154
498,14.055421161569551
499,16.568958917518525
500,16.042405677716715
501,14.402103220518386
502,15.988611965487433
503,16.197530765817504
504,15.55034673870105
505,14.299289558315529
506,15.404152288090703
507,14.898287903687162
508,13.69445989831335
509,17.39009679357631
510,16.443307443669624
511,16.6067361783523
512,16.30553832634343
513,14.158400060168724
514,16.902453479201693
515,16.90165923771143
516,14.86424716421743
517,16.494755330270408
518,15.611968381380487
519,15.67526695541198
520,14.630805927996605
521,15.743002443448283
522,16.226553474518074
523,14.873607132453872
524,16.9081813313441
525,14.362415490056854
526,15.7572212676486
527,15.656913498225
528,16.37883899648731
529,14.364394566025512
530,16.50445623620258
531,17.72230972703428
532,13.940339542484637
533,15.118114594642794
534,15.21553811945511
535,15.350793007574053
536,15.786747082817527
537,16.639412966897595
538,16.272451339918042
539,14.177195397465798
540,15.551972269737812
541,17.94183245571337
542,15.357055066689716
543,14.934374339870082
544,18.056900748973447
545,17.13725290937608
546,16.104252543996218
547,16.803609896721508
548,17.320129622246487
549,12.830741225020583
550,16.065290859182987
551,15.322684599956158
552,14.702315468898432
553,17.289064398005696
